accs,plane,car,bird,cat,deer,dog,frog,horse,ship,truck,epochs_trained
0.3484,1373.0,1683.0,1934.0,2242.0,831.0,1040.0,3099.0,2337.0,219.0,3231.0,10
0.4142,1373.0,1683.0,1934.0,2242.0,831.0,1040.0,3099.0,2337.0,219.0,3231.0,20
0.4497,1373.0,1683.0,1934.0,2242.0,831.0,1040.0,3099.0,2337.0,219.0,3231.0,30
0.4974,1373.0,1683.0,1934.0,2242.0,831.0,1040.0,3099.0,2337.0,219.0,3231.0,40
0.4859,1373.0,1683.0,1934.0,2242.0,831.0,1040.0,3099.0,2337.0,219.0,3231.0,50
0.5111,1373.0,1683.0,1934.0,2242.0,831.0,1040.0,3099.0,2337.0,219.0,3231.0,60
0.3582,1425.0,2172.0,491.0,883.0,2104.0,2291.0,1256.0,2248.0,2466.0,779.0,10
0.4388,1425.0,2172.0,491.0,883.0,2104.0,2291.0,1256.0,2248.0,2466.0,779.0,20
0.4775,1425.0,2172.0,491.0,883.0,2104.0,2291.0,1256.0,2248.0,2466.0,779.0,30
0.5068,1425.0,2172.0,491.0,883.0,2104.0,2291.0,1256.0,2248.0,2466.0,779.0,40
0.5271,1425.0,2172.0,491.0,883.0,2104.0,2291.0,1256.0,2248.0,2466.0,779.0,50
0.5215,1425.0,2172.0,491.0,883.0,2104.0,2291.0,1256.0,2248.0,2466.0,779.0,60
0.4193,3247.0,1807.0,1376.0,2016.0,3031.0,3194.0,3170.0,1203.0,1262.0,2142.0,10
0.4716,3247.0,1807.0,1376.0,2016.0,3031.0,3194.0,3170.0,1203.0,1262.0,2142.0,20
0.5511,3247.0,1807.0,1376.0,2016.0,3031.0,3194.0,3170.0,1203.0,1262.0,2142.0,30
0.5698,3247.0,1807.0,1376.0,2016.0,3031.0,3194.0,3170.0,1203.0,1262.0,2142.0,40
0.5821,3247.0,1807.0,1376.0,2016.0,3031.0,3194.0,3170.0,1203.0,1262.0,2142.0,50
0.5809,3247.0,1807.0,1376.0,2016.0,3031.0,3194.0,3170.0,1203.0,1262.0,2142.0,60
0.2971,1393.0,1189.0,1886.0,3253.0,2140.0,3186.0,831.0,346.0,372.0,2668.0,10
0.376,1393.0,1189.0,1886.0,3253.0,2140.0,3186.0,831.0,346.0,372.0,2668.0,20
0.4275,1393.0,1189.0,1886.0,3253.0,2140.0,3186.0,831.0,346.0,372.0,2668.0,30
0.4485,1393.0,1189.0,1886.0,3253.0,2140.0,3186.0,831.0,346.0,372.0,2668.0,40
0.4797,1393.0,1189.0,1886.0,3253.0,2140.0,3186.0,831.0,346.0,372.0,2668.0,50
0.5082,1393.0,1189.0,1886.0,3253.0,2140.0,3186.0,831.0,346.0,372.0,2668.0,60
0.3458,2705.0,169.0,2639.0,1524.0,3220.0,1225.0,3367.0,2213.0,2450.0,505.0,10
0.4367,2705.0,169.0,2639.0,1524.0,3220.0,1225.0,3367.0,2213.0,2450.0,505.0,20
0.4514,2705.0,169.0,2639.0,1524.0,3220.0,1225.0,3367.0,2213.0,2450.0,505.0,30
0.5034,2705.0,169.0,2639.0,1524.0,3220.0,1225.0,3367.0,2213.0,2450.0,505.0,40
0.5236,2705.0,169.0,2639.0,1524.0,3220.0,1225.0,3367.0,2213.0,2450.0,505.0,50
0.5196,2705.0,169.0,2639.0,1524.0,3220.0,1225.0,3367.0,2213.0,2450.0,505.0,60
0.3418,2963.0,2300.0,1164.0,2640.0,806.0,1935.0,1255.0,810.0,3038.0,1810.0,10
0.4396,2963.0,2300.0,1164.0,2640.0,806.0,1935.0,1255.0,810.0,3038.0,1810.0,20
0.496,2963.0,2300.0,1164.0,2640.0,806.0,1935.0,1255.0,810.0,3038.0,1810.0,30
0.5266,2963.0,2300.0,1164.0,2640.0,806.0,1935.0,1255.0,810.0,3038.0,1810.0,40
0.5328,2963.0,2300.0,1164.0,2640.0,806.0,1935.0,1255.0,810.0,3038.0,1810.0,50
0.5582,2963.0,2300.0,1164.0,2640.0,806.0,1935.0,1255.0,810.0,3038.0,1810.0,60
0.3505,3229.0,890.0,552.0,2139.0,1684.0,1979.0,918.0,2263.0,2441.0,772.0,10
0.4474,3229.0,890.0,552.0,2139.0,1684.0,1979.0,918.0,2263.0,2441.0,772.0,20
0.4986,3229.0,890.0,552.0,2139.0,1684.0,1979.0,918.0,2263.0,2441.0,772.0,30
0.5053,3229.0,890.0,552.0,2139.0,1684.0,1979.0,918.0,2263.0,2441.0,772.0,40
0.5228,3229.0,890.0,552.0,2139.0,1684.0,1979.0,918.0,2263.0,2441.0,772.0,50
0.5296,3229.0,890.0,552.0,2139.0,1684.0,1979.0,918.0,2263.0,2441.0,772.0,60
0.3382,2823.0,376.0,82.0,2282.0,3349.0,1252.0,3335.0,706.0,2399.0,3459.0,10
0.4323,2823.0,376.0,82.0,2282.0,3349.0,1252.0,3335.0,706.0,2399.0,3459.0,20
0.4602,2823.0,376.0,82.0,2282.0,3349.0,1252.0,3335.0,706.0,2399.0,3459.0,30
0.4899,2823.0,376.0,82.0,2282.0,3349.0,1252.0,3335.0,706.0,2399.0,3459.0,40
0.5244,2823.0,376.0,82.0,2282.0,3349.0,1252.0,3335.0,706.0,2399.0,3459.0,50
0.5098,2823.0,376.0,82.0,2282.0,3349.0,1252.0,3335.0,706.0,2399.0,3459.0,60
0.3351,939.0,2064.0,667.0,1426.0,2169.0,1262.0,3434.0,564.0,1886.0,2440.0,10
0.4383,939.0,2064.0,667.0,1426.0,2169.0,1262.0,3434.0,564.0,1886.0,2440.0,20
0.4998,939.0,2064.0,667.0,1426.0,2169.0,1262.0,3434.0,564.0,1886.0,2440.0,30
0.5086,939.0,2064.0,667.0,1426.0,2169.0,1262.0,3434.0,564.0,1886.0,2440.0,40
0.5495,939.0,2064.0,667.0,1426.0,2169.0,1262.0,3434.0,564.0,1886.0,2440.0,50
0.5423,939.0,2064.0,667.0,1426.0,2169.0,1262.0,3434.0,564.0,1886.0,2440.0,60
0.3333,2557.0,1240.0,1630.0,443.0,2370.0,531.0,2810.0,3397.0,368.0,3395.0,10
0.412,2557.0,1240.0,1630.0,443.0,2370.0,531.0,2810.0,3397.0,368.0,3395.0,20
0.4591,2557.0,1240.0,1630.0,443.0,2370.0,531.0,2810.0,3397.0,368.0,3395.0,30
0.5011,2557.0,1240.0,1630.0,443.0,2370.0,531.0,2810.0,3397.0,368.0,3395.0,40
0.518,2557.0,1240.0,1630.0,443.0,2370.0,531.0,2810.0,3397.0,368.0,3395.0,50
0.5318,2557.0,1240.0,1630.0,443.0,2370.0,531.0,2810.0,3397.0,368.0,3395.0,60
0.3431,307.0,2847.0,2918.0,3247.0,1509.0,489.0,3427.0,214.0,3094.0,2255.0,10
0.4019,307.0,2847.0,2918.0,3247.0,1509.0,489.0,3427.0,214.0,3094.0,2255.0,20
0.4476,307.0,2847.0,2918.0,3247.0,1509.0,489.0,3427.0,214.0,3094.0,2255.0,30
0.4935,307.0,2847.0,2918.0,3247.0,1509.0,489.0,3427.0,214.0,3094.0,2255.0,40
0.5033,307.0,2847.0,2918.0,3247.0,1509.0,489.0,3427.0,214.0,3094.0,2255.0,50
0.5035,307.0,2847.0,2918.0,3247.0,1509.0,489.0,3427.0,214.0,3094.0,2255.0,60
0.2362,420.0,609.0,1298.0,6.0,1968.0,411.0,171.0,941.0,2226.0,1154.0,10
0.3376,420.0,609.0,1298.0,6.0,1968.0,411.0,171.0,941.0,2226.0,1154.0,20
0.376,420.0,609.0,1298.0,6.0,1968.0,411.0,171.0,941.0,2226.0,1154.0,30
0.3868,420.0,609.0,1298.0,6.0,1968.0,411.0,171.0,941.0,2226.0,1154.0,40
0.447,420.0,609.0,1298.0,6.0,1968.0,411.0,171.0,941.0,2226.0,1154.0,50
0.4475,420.0,609.0,1298.0,6.0,1968.0,411.0,171.0,941.0,2226.0,1154.0,60
0.3711,2990.0,2822.0,568.0,168.0,210.0,2805.0,867.0,2572.0,2483.0,1743.0,10
0.4427,2990.0,2822.0,568.0,168.0,210.0,2805.0,867.0,2572.0,2483.0,1743.0,20
0.4881,2990.0,2822.0,568.0,168.0,210.0,2805.0,867.0,2572.0,2483.0,1743.0,30
0.4967,2990.0,2822.0,568.0,168.0,210.0,2805.0,867.0,2572.0,2483.0,1743.0,40
0.5213,2990.0,2822.0,568.0,168.0,210.0,2805.0,867.0,2572.0,2483.0,1743.0,50
0.5238,2990.0,2822.0,568.0,168.0,210.0,2805.0,867.0,2572.0,2483.0,1743.0,60
0.3942,1994.0,3115.0,2074.0,1119.0,1375.0,2610.0,1155.0,1357.0,3184.0,1834.0,10
0.4816,1994.0,3115.0,2074.0,1119.0,1375.0,2610.0,1155.0,1357.0,3184.0,1834.0,20
0.5312,1994.0,3115.0,2074.0,1119.0,1375.0,2610.0,1155.0,1357.0,3184.0,1834.0,30
0.5388,1994.0,3115.0,2074.0,1119.0,1375.0,2610.0,1155.0,1357.0,3184.0,1834.0,40
0.5405,1994.0,3115.0,2074.0,1119.0,1375.0,2610.0,1155.0,1357.0,3184.0,1834.0,50
0.567,1994.0,3115.0,2074.0,1119.0,1375.0,2610.0,1155.0,1357.0,3184.0,1834.0,60
0.2994,2717.0,1325.0,235.0,3262.0,2979.0,2529.0,408.0,804.0,205.0,2267.0,10
0.3693,2717.0,1325.0,235.0,3262.0,2979.0,2529.0,408.0,804.0,205.0,2267.0,20
0.3838,2717.0,1325.0,235.0,3262.0,2979.0,2529.0,408.0,804.0,205.0,2267.0,30
0.4101,2717.0,1325.0,235.0,3262.0,2979.0,2529.0,408.0,804.0,205.0,2267.0,40
0.4356,2717.0,1325.0,235.0,3262.0,2979.0,2529.0,408.0,804.0,205.0,2267.0,50
0.438,2717.0,1325.0,235.0,3262.0,2979.0,2529.0,408.0,804.0,205.0,2267.0,60
0.3671,2053.0,2078.0,2371.0,2279.0,978.0,2876.0,958.0,2795.0,189.0,2490.0,10
0.4294,2053.0,2078.0,2371.0,2279.0,978.0,2876.0,958.0,2795.0,189.0,2490.0,20
0.4867,2053.0,2078.0,2371.0,2279.0,978.0,2876.0,958.0,2795.0,189.0,2490.0,30
0.4897,2053.0,2078.0,2371.0,2279.0,978.0,2876.0,958.0,2795.0,189.0,2490.0,40
0.5145,2053.0,2078.0,2371.0,2279.0,978.0,2876.0,958.0,2795.0,189.0,2490.0,50
0.5139,2053.0,2078.0,2371.0,2279.0,978.0,2876.0,958.0,2795.0,189.0,2490.0,60
0.3637,613.0,775.0,2889.0,2210.0,2054.0,2793.0,2764.0,1675.0,683.0,2272.0,10
0.4657,613.0,775.0,2889.0,2210.0,2054.0,2793.0,2764.0,1675.0,683.0,2272.0,20
0.5065,613.0,775.0,2889.0,2210.0,2054.0,2793.0,2764.0,1675.0,683.0,2272.0,30
0.5176,613.0,775.0,2889.0,2210.0,2054.0,2793.0,2764.0,1675.0,683.0,2272.0,40
0.5419,613.0,775.0,2889.0,2210.0,2054.0,2793.0,2764.0,1675.0,683.0,2272.0,50
0.5538,613.0,775.0,2889.0,2210.0,2054.0,2793.0,2764.0,1675.0,683.0,2272.0,60
0.3827,2754.0,1186.0,2011.0,1730.0,3355.0,115.0,3754.0,2153.0,2997.0,974.0,10
0.4718,2754.0,1186.0,2011.0,1730.0,3355.0,115.0,3754.0,2153.0,2997.0,974.0,20
0.5285,2754.0,1186.0,2011.0,1730.0,3355.0,115.0,3754.0,2153.0,2997.0,974.0,30
0.5436,2754.0,1186.0,2011.0,1730.0,3355.0,115.0,3754.0,2153.0,2997.0,974.0,40
0.5459,2754.0,1186.0,2011.0,1730.0,3355.0,115.0,3754.0,2153.0,2997.0,974.0,50
0.5322,2754.0,1186.0,2011.0,1730.0,3355.0,115.0,3754.0,2153.0,2997.0,974.0,60
0.3741,3694.0,2740.0,745.0,2113.0,3883.0,2312.0,352.0,3551.0,1474.0,3872.0,10
0.431,3694.0,2740.0,745.0,2113.0,3883.0,2312.0,352.0,3551.0,1474.0,3872.0,20
0.5026,3694.0,2740.0,745.0,2113.0,3883.0,2312.0,352.0,3551.0,1474.0,3872.0,30
0.5334,3694.0,2740.0,745.0,2113.0,3883.0,2312.0,352.0,3551.0,1474.0,3872.0,40
0.5384,3694.0,2740.0,745.0,2113.0,3883.0,2312.0,352.0,3551.0,1474.0,3872.0,50
0.5428,3694.0,2740.0,745.0,2113.0,3883.0,2312.0,352.0,3551.0,1474.0,3872.0,60
0.3336,1051.0,1085.0,3136.0,3745.0,2100.0,1514.0,1747.0,41.0,3441.0,3519.0,10
0.418,1051.0,1085.0,3136.0,3745.0,2100.0,1514.0,1747.0,41.0,3441.0,3519.0,20
0.4583,1051.0,1085.0,3136.0,3745.0,2100.0,1514.0,1747.0,41.0,3441.0,3519.0,30
0.502,1051.0,1085.0,3136.0,3745.0,2100.0,1514.0,1747.0,41.0,3441.0,3519.0,40
0.5128,1051.0,1085.0,3136.0,3745.0,2100.0,1514.0,1747.0,41.0,3441.0,3519.0,50
0.5234,1051.0,1085.0,3136.0,3745.0,2100.0,1514.0,1747.0,41.0,3441.0,3519.0,60
0.3644,1055.0,3724.0,3300.0,3866.0,3125.0,2716.0,2545.0,56.0,1210.0,1205.0,10
0.4264,1055.0,3724.0,3300.0,3866.0,3125.0,2716.0,2545.0,56.0,1210.0,1205.0,20
0.4952,1055.0,3724.0,3300.0,3866.0,3125.0,2716.0,2545.0,56.0,1210.0,1205.0,30
0.5046,1055.0,3724.0,3300.0,3866.0,3125.0,2716.0,2545.0,56.0,1210.0,1205.0,40
0.5312,1055.0,3724.0,3300.0,3866.0,3125.0,2716.0,2545.0,56.0,1210.0,1205.0,50
0.5253,1055.0,3724.0,3300.0,3866.0,3125.0,2716.0,2545.0,56.0,1210.0,1205.0,60
0.3408,680.0,3680.0,61.0,1946.0,632.0,2942.0,3450.0,741.0,1030.0,2794.0,10
0.4143,680.0,3680.0,61.0,1946.0,632.0,2942.0,3450.0,741.0,1030.0,2794.0,20
0.4727,680.0,3680.0,61.0,1946.0,632.0,2942.0,3450.0,741.0,1030.0,2794.0,30
0.4991,680.0,3680.0,61.0,1946.0,632.0,2942.0,3450.0,741.0,1030.0,2794.0,40
0.5239,680.0,3680.0,61.0,1946.0,632.0,2942.0,3450.0,741.0,1030.0,2794.0,50
0.538,680.0,3680.0,61.0,1946.0,632.0,2942.0,3450.0,741.0,1030.0,2794.0,60
0.2986,1654.0,1189.0,948.0,556.0,549.0,939.0,968.0,1535.0,1072.0,3728.0,10
0.422,1654.0,1189.0,948.0,556.0,549.0,939.0,968.0,1535.0,1072.0,3728.0,20
0.4586,1654.0,1189.0,948.0,556.0,549.0,939.0,968.0,1535.0,1072.0,3728.0,30
0.4712,1654.0,1189.0,948.0,556.0,549.0,939.0,968.0,1535.0,1072.0,3728.0,40
0.5236,1654.0,1189.0,948.0,556.0,549.0,939.0,968.0,1535.0,1072.0,3728.0,50
0.5299,1654.0,1189.0,948.0,556.0,549.0,939.0,968.0,1535.0,1072.0,3728.0,60
0.3492,3112.0,2181.0,2169.0,1637.0,318.0,1700.0,1163.0,1143.0,1140.0,3890.0,10
0.4281,3112.0,2181.0,2169.0,1637.0,318.0,1700.0,1163.0,1143.0,1140.0,3890.0,20
0.4968,3112.0,2181.0,2169.0,1637.0,318.0,1700.0,1163.0,1143.0,1140.0,3890.0,30
0.5052,3112.0,2181.0,2169.0,1637.0,318.0,1700.0,1163.0,1143.0,1140.0,3890.0,40
0.5283,3112.0,2181.0,2169.0,1637.0,318.0,1700.0,1163.0,1143.0,1140.0,3890.0,50
0.5322,3112.0,2181.0,2169.0,1637.0,318.0,1700.0,1163.0,1143.0,1140.0,3890.0,60
0.3573,451.0,2783.0,2441.0,1723.0,3642.0,3826.0,1502.0,2971.0,3968.0,76.0,10
0.452,451.0,2783.0,2441.0,1723.0,3642.0,3826.0,1502.0,2971.0,3968.0,76.0,20
0.4675,451.0,2783.0,2441.0,1723.0,3642.0,3826.0,1502.0,2971.0,3968.0,76.0,30
0.5013,451.0,2783.0,2441.0,1723.0,3642.0,3826.0,1502.0,2971.0,3968.0,76.0,40
0.4767,451.0,2783.0,2441.0,1723.0,3642.0,3826.0,1502.0,2971.0,3968.0,76.0,50
0.5026,451.0,2783.0,2441.0,1723.0,3642.0,3826.0,1502.0,2971.0,3968.0,76.0,60
0.3444,2561.0,3046.0,2645.0,3647.0,2970.0,1200.0,684.0,1046.0,1192.0,1159.0,10
0.4548,2561.0,3046.0,2645.0,3647.0,2970.0,1200.0,684.0,1046.0,1192.0,1159.0,20
0.4821,2561.0,3046.0,2645.0,3647.0,2970.0,1200.0,684.0,1046.0,1192.0,1159.0,30
0.5176,2561.0,3046.0,2645.0,3647.0,2970.0,1200.0,684.0,1046.0,1192.0,1159.0,40
0.5135,2561.0,3046.0,2645.0,3647.0,2970.0,1200.0,684.0,1046.0,1192.0,1159.0,50
0.5419,2561.0,3046.0,2645.0,3647.0,2970.0,1200.0,684.0,1046.0,1192.0,1159.0,60
0.4254,1537.0,3885.0,3610.0,3928.0,194.0,3049.0,3114.0,2326.0,3619.0,1283.0,10
0.4916,1537.0,3885.0,3610.0,3928.0,194.0,3049.0,3114.0,2326.0,3619.0,1283.0,20
0.5312,1537.0,3885.0,3610.0,3928.0,194.0,3049.0,3114.0,2326.0,3619.0,1283.0,30
0.5541,1537.0,3885.0,3610.0,3928.0,194.0,3049.0,3114.0,2326.0,3619.0,1283.0,40
0.5463,1537.0,3885.0,3610.0,3928.0,194.0,3049.0,3114.0,2326.0,3619.0,1283.0,50
0.5527,1537.0,3885.0,3610.0,3928.0,194.0,3049.0,3114.0,2326.0,3619.0,1283.0,60
0.3324,505.0,1153.0,810.0,1547.0,2548.0,2515.0,1976.0,3039.0,1635.0,799.0,10
0.4464,505.0,1153.0,810.0,1547.0,2548.0,2515.0,1976.0,3039.0,1635.0,799.0,20
0.4873,505.0,1153.0,810.0,1547.0,2548.0,2515.0,1976.0,3039.0,1635.0,799.0,30
0.5187,505.0,1153.0,810.0,1547.0,2548.0,2515.0,1976.0,3039.0,1635.0,799.0,40
0.5119,505.0,1153.0,810.0,1547.0,2548.0,2515.0,1976.0,3039.0,1635.0,799.0,50
0.5305,505.0,1153.0,810.0,1547.0,2548.0,2515.0,1976.0,3039.0,1635.0,799.0,60
0.398,3310.0,804.0,2544.0,2737.0,1408.0,3013.0,2054.0,1792.0,2288.0,3750.0,10
0.4907,3310.0,804.0,2544.0,2737.0,1408.0,3013.0,2054.0,1792.0,2288.0,3750.0,20
0.5346,3310.0,804.0,2544.0,2737.0,1408.0,3013.0,2054.0,1792.0,2288.0,3750.0,30
0.546,3310.0,804.0,2544.0,2737.0,1408.0,3013.0,2054.0,1792.0,2288.0,3750.0,40
0.5426,3310.0,804.0,2544.0,2737.0,1408.0,3013.0,2054.0,1792.0,2288.0,3750.0,50
0.5601,3310.0,804.0,2544.0,2737.0,1408.0,3013.0,2054.0,1792.0,2288.0,3750.0,60
0.4115,3725.0,3574.0,3217.0,3359.0,2762.0,122.0,1420.0,700.0,3359.0,2455.0,10
0.4839,3725.0,3574.0,3217.0,3359.0,2762.0,122.0,1420.0,700.0,3359.0,2455.0,20
0.5411,3725.0,3574.0,3217.0,3359.0,2762.0,122.0,1420.0,700.0,3359.0,2455.0,30
0.5392,3725.0,3574.0,3217.0,3359.0,2762.0,122.0,1420.0,700.0,3359.0,2455.0,40
0.5503,3725.0,3574.0,3217.0,3359.0,2762.0,122.0,1420.0,700.0,3359.0,2455.0,50
0.5636,3725.0,3574.0,3217.0,3359.0,2762.0,122.0,1420.0,700.0,3359.0,2455.0,60
0.3357,151.0,1414.0,3076.0,178.0,2905.0,1877.0,194.0,1704.0,2507.0,1552.0,10
0.3991,151.0,1414.0,3076.0,178.0,2905.0,1877.0,194.0,1704.0,2507.0,1552.0,20
0.4277,151.0,1414.0,3076.0,178.0,2905.0,1877.0,194.0,1704.0,2507.0,1552.0,30
0.4501,151.0,1414.0,3076.0,178.0,2905.0,1877.0,194.0,1704.0,2507.0,1552.0,40
0.4501,151.0,1414.0,3076.0,178.0,2905.0,1877.0,194.0,1704.0,2507.0,1552.0,50
0.4708,151.0,1414.0,3076.0,178.0,2905.0,1877.0,194.0,1704.0,2507.0,1552.0,60
0.3157,2619.0,3844.0,3529.0,3719.0,3207.0,733.0,1647.0,316.0,591.0,781.0,10
0.4071,2619.0,3844.0,3529.0,3719.0,3207.0,733.0,1647.0,316.0,591.0,781.0,20
0.4411,2619.0,3844.0,3529.0,3719.0,3207.0,733.0,1647.0,316.0,591.0,781.0,30
0.491,2619.0,3844.0,3529.0,3719.0,3207.0,733.0,1647.0,316.0,591.0,781.0,40
0.4988,2619.0,3844.0,3529.0,3719.0,3207.0,733.0,1647.0,316.0,591.0,781.0,50
0.505,2619.0,3844.0,3529.0,3719.0,3207.0,733.0,1647.0,316.0,591.0,781.0,60
0.3469,336.0,680.0,1664.0,978.0,2742.0,3171.0,2519.0,2637.0,2404.0,2431.0,10
0.458,336.0,680.0,1664.0,978.0,2742.0,3171.0,2519.0,2637.0,2404.0,2431.0,20
0.5005,336.0,680.0,1664.0,978.0,2742.0,3171.0,2519.0,2637.0,2404.0,2431.0,30
0.5367,336.0,680.0,1664.0,978.0,2742.0,3171.0,2519.0,2637.0,2404.0,2431.0,40
0.5536,336.0,680.0,1664.0,978.0,2742.0,3171.0,2519.0,2637.0,2404.0,2431.0,50
0.5503,336.0,680.0,1664.0,978.0,2742.0,3171.0,2519.0,2637.0,2404.0,2431.0,60
0.3976,2888.0,2442.0,2456.0,1818.0,2653.0,565.0,2881.0,3463.0,1258.0,2532.0,10
0.4771,2888.0,2442.0,2456.0,1818.0,2653.0,565.0,2881.0,3463.0,1258.0,2532.0,20
0.5535,2888.0,2442.0,2456.0,1818.0,2653.0,565.0,2881.0,3463.0,1258.0,2532.0,30
0.5572,2888.0,2442.0,2456.0,1818.0,2653.0,565.0,2881.0,3463.0,1258.0,2532.0,40
0.5686,2888.0,2442.0,2456.0,1818.0,2653.0,565.0,2881.0,3463.0,1258.0,2532.0,50
0.5845,2888.0,2442.0,2456.0,1818.0,2653.0,565.0,2881.0,3463.0,1258.0,2532.0,60
0.3563,1012.0,295.0,2638.0,2122.0,3861.0,95.0,3991.0,3084.0,2718.0,624.0,10
0.4062,1012.0,295.0,2638.0,2122.0,3861.0,95.0,3991.0,3084.0,2718.0,624.0,20
0.4838,1012.0,295.0,2638.0,2122.0,3861.0,95.0,3991.0,3084.0,2718.0,624.0,30
0.5121,1012.0,295.0,2638.0,2122.0,3861.0,95.0,3991.0,3084.0,2718.0,624.0,40
0.5248,1012.0,295.0,2638.0,2122.0,3861.0,95.0,3991.0,3084.0,2718.0,624.0,50
0.5281,1012.0,295.0,2638.0,2122.0,3861.0,95.0,3991.0,3084.0,2718.0,624.0,60
0.4203,3999.0,3542.0,2077.0,845.0,3234.0,3507.0,1130.0,3932.0,1300.0,3990.0,10
0.4995,3999.0,3542.0,2077.0,845.0,3234.0,3507.0,1130.0,3932.0,1300.0,3990.0,20
0.5653,3999.0,3542.0,2077.0,845.0,3234.0,3507.0,1130.0,3932.0,1300.0,3990.0,30
0.5883,3999.0,3542.0,2077.0,845.0,3234.0,3507.0,1130.0,3932.0,1300.0,3990.0,40
0.5984,3999.0,3542.0,2077.0,845.0,3234.0,3507.0,1130.0,3932.0,1300.0,3990.0,50
0.5889,3999.0,3542.0,2077.0,845.0,3234.0,3507.0,1130.0,3932.0,1300.0,3990.0,60
0.3808,3925.0,2897.0,3553.0,1970.0,2318.0,228.0,3928.0,1844.0,3441.0,227.0,10
0.4568,3925.0,2897.0,3553.0,1970.0,2318.0,228.0,3928.0,1844.0,3441.0,227.0,20
0.5081,3925.0,2897.0,3553.0,1970.0,2318.0,228.0,3928.0,1844.0,3441.0,227.0,30
0.5267,3925.0,2897.0,3553.0,1970.0,2318.0,228.0,3928.0,1844.0,3441.0,227.0,40
0.5405,3925.0,2897.0,3553.0,1970.0,2318.0,228.0,3928.0,1844.0,3441.0,227.0,50
0.5301,3925.0,2897.0,3553.0,1970.0,2318.0,228.0,3928.0,1844.0,3441.0,227.0,60
0.3632,2761.0,3561.0,3050.0,11.0,1114.0,427.0,2267.0,3101.0,26.0,2527.0,10
0.4085,2761.0,3561.0,3050.0,11.0,1114.0,427.0,2267.0,3101.0,26.0,2527.0,20
0.4363,2761.0,3561.0,3050.0,11.0,1114.0,427.0,2267.0,3101.0,26.0,2527.0,30
0.4787,2761.0,3561.0,3050.0,11.0,1114.0,427.0,2267.0,3101.0,26.0,2527.0,40
0.4881,2761.0,3561.0,3050.0,11.0,1114.0,427.0,2267.0,3101.0,26.0,2527.0,50
0.4884,2761.0,3561.0,3050.0,11.0,1114.0,427.0,2267.0,3101.0,26.0,2527.0,60
0.371,2769.0,1142.0,1620.0,332.0,1245.0,1848.0,2682.0,2209.0,1696.0,3184.0,10
0.4624,2769.0,1142.0,1620.0,332.0,1245.0,1848.0,2682.0,2209.0,1696.0,3184.0,20
0.5128,2769.0,1142.0,1620.0,332.0,1245.0,1848.0,2682.0,2209.0,1696.0,3184.0,30
0.5224,2769.0,1142.0,1620.0,332.0,1245.0,1848.0,2682.0,2209.0,1696.0,3184.0,40
0.5387,2769.0,1142.0,1620.0,332.0,1245.0,1848.0,2682.0,2209.0,1696.0,3184.0,50
0.5337,2769.0,1142.0,1620.0,332.0,1245.0,1848.0,2682.0,2209.0,1696.0,3184.0,60
0.3642,2033.0,791.0,3579.0,295.0,3498.0,1368.0,3617.0,1386.0,1488.0,3398.0,10
0.4582,2033.0,791.0,3579.0,295.0,3498.0,1368.0,3617.0,1386.0,1488.0,3398.0,20
0.4955,2033.0,791.0,3579.0,295.0,3498.0,1368.0,3617.0,1386.0,1488.0,3398.0,30
0.5239,2033.0,791.0,3579.0,295.0,3498.0,1368.0,3617.0,1386.0,1488.0,3398.0,40
0.5291,2033.0,791.0,3579.0,295.0,3498.0,1368.0,3617.0,1386.0,1488.0,3398.0,50
0.5422,2033.0,791.0,3579.0,295.0,3498.0,1368.0,3617.0,1386.0,1488.0,3398.0,60
0.3398,3012.0,3728.0,2384.0,882.0,3943.0,1794.0,969.0,481.0,1356.0,3466.0,10
0.4015,3012.0,3728.0,2384.0,882.0,3943.0,1794.0,969.0,481.0,1356.0,3466.0,20
0.4802,3012.0,3728.0,2384.0,882.0,3943.0,1794.0,969.0,481.0,1356.0,3466.0,30
0.5281,3012.0,3728.0,2384.0,882.0,3943.0,1794.0,969.0,481.0,1356.0,3466.0,40
0.5622,3012.0,3728.0,2384.0,882.0,3943.0,1794.0,969.0,481.0,1356.0,3466.0,50
0.5682,3012.0,3728.0,2384.0,882.0,3943.0,1794.0,969.0,481.0,1356.0,3466.0,60
0.4055,1019.0,2323.0,3971.0,1427.0,2809.0,3395.0,2210.0,2506.0,1297.0,3669.0,10
0.4845,1019.0,2323.0,3971.0,1427.0,2809.0,3395.0,2210.0,2506.0,1297.0,3669.0,20
0.5414,1019.0,2323.0,3971.0,1427.0,2809.0,3395.0,2210.0,2506.0,1297.0,3669.0,30
0.5721,1019.0,2323.0,3971.0,1427.0,2809.0,3395.0,2210.0,2506.0,1297.0,3669.0,40
0.5764,1019.0,2323.0,3971.0,1427.0,2809.0,3395.0,2210.0,2506.0,1297.0,3669.0,50
0.5609,1019.0,2323.0,3971.0,1427.0,2809.0,3395.0,2210.0,2506.0,1297.0,3669.0,60
0.3161,3567.0,1171.0,2375.0,1331.0,2578.0,1706.0,81.0,1050.0,3476.0,26.0,10
0.4128,3567.0,1171.0,2375.0,1331.0,2578.0,1706.0,81.0,1050.0,3476.0,26.0,20
0.4261,3567.0,1171.0,2375.0,1331.0,2578.0,1706.0,81.0,1050.0,3476.0,26.0,30
